,budget,company,country,director,gross,name,rating,released,runtime,score,star,votes,writer,release,movieId,title,title_lower,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,Western,profit,profit_margin
1724,3000000.0,Republic Pictures (II),USA,Mark Jones,294991.0,Rumpelstiltskin,R,1995-11-24,87,4.4,Max Grodénchik,1935,Mark Jones,1995,135951,Rumpelstiltskin,rumpelstiltskin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2705009.0,-9.169801790563103
1731,11000000.0,"Samuel Goldwyn Company, The",USA,Mira Nair,2832826.0,The Perez Family,R,1995-05-12,100,6.1,Marisa Tomei,1847,Christine Bell,1995,294,"Perez Family, The","perez family, the",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-8167174.0,-2.883048235225178
1732,6000000.0,Live Entertainment,USA,Aaron Norris,5093707.0,Top Dog,PG-13,1995-04-28,86,4.1,Chuck Norris,2629,Aaron Norris,1995,72258,Top Dog,top dog,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-906293.0,-0.17792405413189255
1736,8000000.0,Charles Matthau-Jerry Tokofsky-John Davis Productions,USA,Charles Matthau,493007.0,The Grass Harp,PG,1996-10-11,107,7.2,Piper Laurie,3093,Truman Capote,1995,767,"Grass Harp, The","grass harp, the",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-7506993.0,-15.226950124440425
1741,22000000.0,Hollywood Pictures,USA,Peter Yates,12100000.0,Roommates,PG,1995-03-03,108,6.4,Peter Falk,1509,Max Apple,1995,304,Roommates,roommates,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-9900000.0,-0.8181818181818182
1746,10000000.0,Michael Ritchie Productions,USA,Michael Ritchie,44757.0,The Fantasticks,PG,1995,86,5.8,Joel Grey,1008,Tom Jones,1995,4193,"Fantasticks, The","fantasticks, the",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-9955243.0,-222.42873740420492
1747,92000000.0,Warner Bros.,USA,Jan de Bont,241721524.0,Twister,PG-13,1996-05-10,113,6.3,Helen Hunt,152463,Michael Crichton,1996,736,Twister,twister,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,149721524.0,0.6193967401926525
1748,3500000.0,Channel Four Films,UK,Danny Boyle,16501785.0,Trainspotting,R,1996-08-09,94,8.2,Ewan McGregor,530849,John Hodge,1996,778,Trainspotting,trainspotting,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,13001785.0,0.7879017330549392
1749,7000000.0,PolyGram Filmed Entertainment,USA,Joel Coen,24611975.0,Fargo,R,1996-04-05,98,8.1,William H. Macy,500735,Ethan Coen,1996,608,Fargo,fargo,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,17611975.0,0.7155856041622015
1750,14000000.0,Dimension Films,USA,Wes Craven,103046663.0,Scream,R,1996-12-20,111,7.2,Neve Campbell,238628,Kevin Williamson,1996,1407,Scream,scream,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,89046663.0,0.8641392201123486
1751,19000000.0,Dimension Films,USA,Robert Rodriguez,25753840.0,From Dusk Till Dawn,R,1996-01-19,108,7.3,Harvey Keitel,236890,Robert Kurtzman,1996,70,From Dusk Till Dawn,from dusk till dawn,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6753840.0,0.26224594079950797
1752,36000000.0,TriStar Pictures,USA,Danny DeVito,33084249.0,Matilda,PG,1996-08-02,98,6.8,Danny DeVito,98249,Roald Dahl,1996,837,Matilda,matilda,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-2915751.0,-0.08813109223062612
1753,12000000.0,Universal Pictures,USA,Dennis Dugan,38624000.0,Happy Gilmore,PG-13,1996-02-16,92,7.0,Adam Sandler,166846,Tim Herlihy,1996,104,Happy Gilmore,happy gilmore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26624000.0,0.6893123446561723
1754,3000000.0,NDF International,USA,Mira Nair,4109095.0,Kama Sutra: A Tale of Love,R,1997-02-28,117,6.0,Naveen Andrews,8807,Helena Kriel,1996,1475,Kama Sutra: A Tale of Love,kama sutra: a tale of love,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1109095.0,0.26991223128207065
1755,44000000.0,Astoria Films,USA,Barry Levinson,49100000.0,Sleepers,R,1996-10-18,147,7.6,Robert De Niro,163662,Lorenzo Carcaterra,1996,1061,Sleepers,sleepers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5100000.0,0.10386965376782077
1756,27000000.0,Miramax,USA,Anthony Minghella,78651430.0,The English Patient,R,1996-12-06,162,7.4,Ralph Fiennes,152610,Michael Ondaatje,1996,1183,"English Patient, The","english patient, the",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,51651430.0,0.656713171012911
1757,50000000.0,TriStar Pictures,USA,Cameron Crowe,153952592.0,Jerry Maguire,R,1996-12-13,139,7.3,Tom Cruise,204244,Cameron Crowe,1996,1393,Jerry Maguire,jerry maguire,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,103952592.0,0.6752246951451133
1758,15000000.0,Columbia Pictures Corporation,USA,Andrew Fleming,24881000.0,The Craft,R,1996-05-03,101,6.3,Robin Tunney,62195,Peter Filardi,1996,724,"Craft, The","craft, the",0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,9881000.0,0.39713034042040113
1759,80000000.0,Paramount Pictures,USA,Brian De Palma,180981856.0,Mission: Impossible,PG-13,1996-05-22,110,7.1,Tom Cruise,323291,Bruce Geller,1996,648,Mission: Impossible,mission: impossible,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,100981856.0,0.5579667389420517
1760,30000000.0,Paramount Pictures,USA,Gregory Hoblit,56116183.0,Primal Fear,R,1996-04-03,129,7.7,Richard Gere,144847,William Diehl,1996,628,Primal Fear,primal fear,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,26116183.0,0.4653948576652122
1761,80000000.0,Warner Bros. Family Entertainment,USA,Joe Pytka,90463534.0,Space Jam,PG,1996-11-15,88,6.3,Michael Jordan,124368,Leo Benvenuti,1996,673,Space Jam,space jam,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,10463534.0,0.11566576649548094
1762,75000000.0,Hollywood Pictures,USA,Michael Bay,134069511.0,The Rock,R,1996-06-07,136,7.4,Sean Connery,274324,David Weisberg,1996,733,"Rock, The","rock, the",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59069511.0,0.44058869581466586
1764,40000000.0,Regency Enterprises,USA,Joel Schumacher,108766007.0,A Time to Kill,R,1996-07-24,149,7.4,Matthew McConaughey,108790,John Grisham,1996,805,"Time to Kill, A","time to kill, a",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,68766007.0,0.632238039224884
1765,70000000.0,Tim Burton Productions,USA,Tim Burton,37771017.0,Mars Attacks!,PG-13,1996-12-13,106,6.3,Jack Nicholson,183327,Len Brown,1996,1391,Mars Attacks!,mars attacks!,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-32228983.0,-0.8532728414487754
1766,4000000.0,Dimension Films,USA,Kevin Yagher,16675000.0,Hellraiser: Bloodline,R,1996-03-08,85,5.1,Bruce Ramsay,15579,Peter Atkins,1996,611,Hellraiser: Bloodline,hellraiser: bloodline,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12675000.0,0.760119940029985
1767,36000000.0,Columbia Pictures Corporation,USA,Milos Forman,20191312.0,The People vs. Larry Flynt,R,1997-01-10,129,7.3,Woody Harrelson,76047,Scott Alexander,1996,1120,"People vs. Larry Flynt, The","people vs. larry flynt, the",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-15808688.0,-0.7829450607271088
1768,31000000.0,United Artists,USA,Mike Nichols,124060553.0,The Birdcage,R,1996-03-08,117,7.0,Robin Williams,66577,Jean Poiret,1996,141,"Birdcage, The","birdcage, the",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,93060553.0,0.750122023073684
1769,40000000.0,New Line Cinema,USA,John Frankenheimer,27663982.0,The Island of Dr. Moreau,PG-13,1996-08-23,96,4.4,David Thewlis,27551,H.G. Wells,1996,880,"Island of Dr. Moreau, The","island of dr. moreau, the",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-12336018.0,-0.44592343936603196
1770,100000000.0,Walt Disney Feature Animation,USA,Gary Trousdale,100138851.0,The Hunchback of Notre Dame,G,1996-06-21,91,6.9,Demi Moore,113772,Tab Murphy,1996,783,"Hunchback of Notre Dame, The","hunchback of notre dame, the",0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,138851.0,0.0013865847132597917
1771,25000000.0,Twentieth Century Fox Film Corporation,USA,Nicholas Hytner,7340103.0,The Crucible,PG-13,1996-11-27,124,6.8,Daniel Day-Lewis,30726,Arthur Miller,1996,1366,"Crucible, The","crucible, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-17659897.0,-2.405946755788032
1772,26000000.0,Clavius Base,USA,Tom Hanks,25809813.0,That Thing You Do!,PG,1996-10-04,108,6.9,Tom Hanks,53448,Tom Hanks,1996,1042,That Thing You Do!,that thing you do!,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-190187.0,-0.00736878643793351
1773,890000.0,Miramax,USA,Billy Bob Thornton,24475416.0,Sling Blade,R,1997-03-14,135,8.0,Billy Bob Thornton,76760,Billy Bob Thornton,1996,1358,Sling Blade,sling blade,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23585416.0,0.9636369816962458
1774,55000000.0,Warner Bros.,USA,Stuart Baird,56569216.0,Executive Decision,R,1996-03-15,133,6.4,Kurt Russell,43393,Jim Thomas,1996,494,Executive Decision,executive decision,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1569216.0,0.027739751599173655
1775,45000000.0,Regency Enterprises,USA,Ron Shelton,53854588.0,Tin Cup,R,1996-08-16,135,6.3,Kevin Costner,40040,John Norville,1996,852,Tin Cup,tin cup,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8854588.0,0.1644165952954649
1776,7000000.0,Columbia Pictures Corporation,USA,Wes Anderson,560069.0,Bottle Rocket,R,1996-02-21,91,7.1,Luke Wilson,58644,Owen Wilson,1996,101,Bottle Rocket,bottle rocket,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,-6439931.0,-11.498460011177194
1777,15000000.0,Motion Picture Corporation of America (MPCA),USA,Jason Bloom,26757000.0,Bio-Dome,PG-13,1996-01-12,88,4.4,Pauly Shore,22728,Adam Leff,1996,65,Bio-Dome,bio-dome,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11757000.0,0.43939903576634154
1778,75000000.0,Walt Disney Pictures,USA,Stephen Herek,136189294.0,101 Dalmatians,G,1996-11-27,103,5.7,Glenn Close,81872,Dodie Smith,1996,1367,101 Dalmatians,101 dalmatians,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,61189294.0,0.4492959189582112
1779,3800000.0,Island Pictures,USA,Paris Barclay,20109115.0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,R,1996-01-12,89,6.6,Shawn Wayans,40789,Shawn Wayans,1996,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,don't be a menace to south central while drinking your juice in the hood,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16309115.0,0.8110309677974391
1780,27000000.0,Rysher Entertainment,USA,Bobby Farrelly,24944213.0,Kingpin,PG-13,1996-07-26,113,6.9,Woody Harrelson,67115,Barry Fanaro,1996,785,Kingpin,kingpin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2055787.0,-0.08241538829066285
1781,38000000.0,Walt Disney Pictures,UK,Henry Selick,28934758.0,James and the Giant Peach,PG,1996-04-12,79,6.7,Paul Terry,52633,Roald Dahl,1996,661,James and the Giant Peach,james and the giant peach,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,-9065242.0,-0.3132993889217943
1782,4500000.0,Dino De Laurentiis Company,USA,Lana Wachowski,3798532.0,Bound,R,1996-10-04,108,7.4,Jennifer Tilly,43599,Lilly Wachowski,1996,866,Bound,bound,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,-701468.0,-0.18466818233991447
1783,40000000.0,Castle Rock Entertainment,USA,Andrew Bergman,33109743.0,Striptease,R,1996-06-28,115,4.3,Demi Moore,36876,Carl Hiaasen,1996,762,Striptease,striptease,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-6890257.0,-0.20810360865682345
1784,26000000.0,Paramount Pictures,USA,Hugh Wilson,105489203.0,The First Wives Club,PG,1996-09-20,103,6.2,Goldie Hawn,34686,Olivia Goldsmith,1996,830,"First Wives Club, The","first wives club, the",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79489203.0,0.7535292782522965
1785,8500000.0,Paramount Pictures,USA,Tom Holland,15171475.0,Thinner,R,1996-10-25,93,5.7,Joe Mantegna,22170,Stephen King,1996,742,Thinner,thinner,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6671475.0,0.4397380610652557
1786,57000000.0,Universal Pictures,USA,Rob Cohen,51367375.0,DragonHeart,PG-13,1996-05-31,103,6.4,Dennis Quaid,82032,Patrick Read Johnson,1996,653,Dragonheart,dragonheart,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5632625.0,-0.10965374422967886
1787,54000000.0,Imagine Entertainment,USA,Tom Shadyac,128814019.0,The Nutty Professor,PG-13,1996-06-28,95,5.6,Eddie Murphy,92803,Jerry Lewis,1996,788,"Nutty Professor, The","nutty professor, the",0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,74814019.0,0.5807909696536989
1788,200000.0,Doug Liman Productions,USA,Doug Liman,4505922.0,Swingers,R,1997-04-11,96,7.3,Vince Vaughn,67289,Jon Favreau,1996,1060,Swingers,swingers,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4305922.0,0.9556139675742279
1789,47000000.0,Columbia Pictures Corporation,USA,Ben Stiller,60240295.0,The Cable Guy,PG-13,1996-06-14,96,6.1,Jim Carrey,130570,Lou Holtz Jr.,1996,784,"Cable Guy, The","cable guy, the",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13240295.0,0.2197913373432185
1790,18000000.0,Castle Rock Entertainment,UK,Kenneth Branagh,4414535.0,Hamlet,PG-13,1996-12-25,242,7.8,Kenneth Branagh,32078,William Shakespeare,1996,1411,Hamlet,hamlet,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,-13585465.0,-3.0774396397355552
1791,10000000.0,Fiction Films,Italy,Bernardo Bertolucci,4573330.0,Stealing Beauty,R,1996-06-14,118,6.6,Jeremy Irons,21747,Bernardo Bertolucci,1996,781,Stealing Beauty,stealing beauty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5426670.0,-1.186590515007664
1792,6000000.0,Miramax,UK,Douglas McGrath,22201883.0,Emma,PG,1996-08-30,120,6.7,Gwyneth Paltrow,29972,Jane Austen,1996,838,Emma,emma,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,16201883.0,0.7297526520610887
1793,6000000.0,Miramax,UK,Douglas McGrath,22201883.0,Emma,PG,1996-08-30,120,6.7,Gwyneth Paltrow,29972,Jane Austen,1996,26958,Emma,emma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16201883.0,0.7297526520610887
1795,50000000.0,Paramount Pictures,USA,John Carpenter,25477365.0,Escape from L.A.,R,1996-08-09,101,5.7,Kurt Russell,58556,John Carpenter,1996,849,Escape from L.A.,escape from l.a.,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-24522635.0,-0.9625263444630164
1796,65000000.0,Forge,USA,Renny Harlin,33328051.0,The Long Kiss Goodnight,R,1996-10-11,121,6.7,Geena Davis,63699,Shane Black,1996,1047,"Long Kiss Goodnight, The","long kiss goodnight, the",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-31671949.0,-0.9503090654776062
1798,45000000.0,American Zoetrope,USA,Francis Ford Coppola,58620973.0,Jack,PG-13,1996-08-09,113,5.8,Robin Williams,49346,James DeMonaco,1996,765,Jack,jack,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13620973.0,0.23235665160317281
1799,100000000.0,Kopelson Entertainment,USA,Chuck Russell,101295562.0,Eraser,R,1996-06-21,115,6.1,Arnold Schwarzenegger,90008,Tony Puryear,1996,786,Eraser,eraser,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1295562.0,0.012789918673830942
1801,50000000.0,Twentieth Century Fox Film Corporation,USA,John Woo,70770147.0,Broken Arrow,R,1996-02-09,108,6.0,John Travolta,81083,Graham Yost,1996,95,Broken Arrow,broken arrow,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20770147.0,0.29348740790378747
1802,45000000.0,Columbia Pictures Corporation,USA,Harold Ramis,20100000.0,Multiplicity,PG-13,1996-07-17,117,6.0,Michael Keaton,26196,Chris Miller,1996,719,Multiplicity,multiplicity,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-24900000.0,-1.2388059701492538
1803,9000000.0,New Line Cinema,USA,F. Gary Gray,36049108.0,Set It Off,R,1996-11-06,123,6.8,Jada Pinkett Smith,11203,Takashi Bufford,1996,998,Set It Off,set it off,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27049108.0,0.7503405632117166
1804,25000000.0,Live Entertainment,USA,David Twohy,14048372.0,The Arrival,PG-13,1996-05-31,115,6.3,Charlie Sheen,27641,David Twohy,1996,748,"Arrival, The","arrival, the",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-10951628.0,-0.779565632231265
1805,4100000.0,Rysher Entertainment,USA,Campbell Scott,11881039.0,Big Night,R,1996-09-20,109,7.3,Tony Shalhoub,13983,Stanley Tucci,1996,994,Big Night,big night,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7781039.0,0.6549123355289045
1807,60000000.0,1492 Pictures,USA,Brian Levant,60573641.0,Jingle All the Way,PG,1996-11-22,89,5.5,Arnold Schwarzenegger,74318,Randy Kornfield,1996,1359,Jingle All the Way,jingle all the way,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,573641.0,0.009470142301665504
1808,31000000.0,Twentieth Century Fox Film Corporation,USA,David S. Ward,25785603.0,Down Periscope,PG-13,1996-03-01,92,6.0,Kelsey Grammer,18045,Hugh Wilson,1996,135,Down Periscope,down periscope,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5214397.0,-0.2022212550158319
1810,80000000.0,Touchstone Pictures,USA,Ron Howard,136492681.0,Ransom,R,1996-11-08,121,6.6,Mel Gibson,104513,Cyril Hume,1996,832,Ransom,ransom,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,56492681.0,0.4138879871514869
1811,55000000.0,Hollywood Pictures,USA,Alan Parker,50047179.0,Evita,PG,1997-01-10,135,6.3,Madonna,30484,Tim Rice,1996,1416,Evita,evita,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-4952821.0,-0.09896304045428814
1812,67000000.0,Lone Wolf,USA,Walter Hill,17600000.0,Last Man Standing,R,1996-09-20,101,6.4,Bruce Willis,47034,Ryûzô Kikushima,1996,996,Last Man Standing,last man standing,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-49400000.0,-2.8068181818181817
1813,32000000.0,Touchstone Pictures,USA,Jon Turteltaub,104636382.0,Phenomenon,PG,1996-07-03,123,6.4,John Travolta,66920,Gerald Di Pego,1996,802,Phenomenon,phenomenon,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,72636382.0,0.6941790284759655
1814,23000000.0,Scott Rudin Productions,USA,Jerry Zaks,12782508.0,Marvin's Room,PG-13,1997-02-28,98,6.7,Meryl Streep,21695,Scott McPherson,1996,1399,Marvin's Room,marvin's room,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-10217492.0,-0.799333902235774
1816,46000000.0,Davis Entertainment,USA,Edward Zwick,59031057.0,Courage Under Fire,R,1996-07-12,116,6.6,Denzel Washington,43118,Patrick Sheane Duncan,1996,647,Courage Under Fire,courage under fire,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,13031057.0,0.220749172761721
1817,20000000.0,Miramax,USA,Woody Allen,9714482.0,Everyone Says I Love You,R,1997-01-17,101,6.8,Woody Allen,31731,Woody Allen,1996,1057,Everyone Says I Love You,everyone says i love you,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,-10285518.0,-1.0587819299062986
1818,80000000.0,Davis Entertainment,USA,Rob Cohen,33023469.0,Daylight,PG-13,1996-12-06,114,5.8,Sylvester Stallone,56630,Leslie Bohem,1996,798,Daylight,daylight,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-46976531.0,-1.4225195723683663
1819,45000000.0,Paramount Pictures,USA,Simon Wincer,17300889.0,The Phantom,PG,1996-06-07,100,4.9,Billy Zane,28886,Lee Falk,1996,761,"Phantom, The","phantom, the",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27699111.0,-1.6010224098888792
1820,3300000.0,Eleventh Street Production,USA,Julian Schnabel,2961991.0,Basquiat,R,1996-08-09,108,6.9,Jeffrey Wright,16846,Lech Majewski,1996,851,Basquiat,basquiat,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-338009.0,-0.11411547165403271
1821,3500000.0,Good Machine,USA,Edward Burns,9449219.0,She's the One,R,1996-08-23,96,6.0,Edward Burns,14689,Edward Burns,1996,804,She's the One,she's the one,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5949219.0,0.6295990176542633
1823,3000000.0,"Kushner-Locke Company, The",USA,Matthew Bright,295493.0,Freeway,R,1997-12-04,104,6.9,Reese Witherspoon,23194,Matthew Bright,1996,1034,Freeway,freeway,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,-2704507.0,-9.152524763699986
1824,18000000.0,Hollywood Pictures,USA,Rick Friedberg,26906039.0,Spy Hard,PG-13,1996-05-24,81,5.3,Leslie Nielsen,31561,Jason Friedberg,1996,743,Spy Hard,spy hard,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8906039.0,0.3310052066749773
1825,8000000.0,Amblin Entertainment,USA,David Koepp,3594848.0,The Trigger Effect,R,1996-08-30,94,5.7,Kyle MacLachlan,5195,James Burke,1996,882,"Trigger Effect, The","trigger effect, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-4405152.0,-1.2254070269452282
1826,30000000.0,MDP Worldwide,USA,Jean-Claude Van Damme,21600000.0,The Quest,PG-13,1996-04-26,95,5.5,Jean-Claude Van Damme,20369,Frank Dux,1996,704,"Quest, The","quest, the",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8400000.0,-0.3888888888888889
1827,55000000.0,TriStar Pictures,USA,Tony Scott,18573791.0,The Fan,R,1996-08-16,116,5.8,Robert De Niro,40765,Peter Abrahams,1996,782,"Fan, The","fan, the",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-36426209.0,-1.9611617789820075
1828,4000000.0,Castle Rock Entertainment,USA,Christopher Guest,2923982.0,Waiting for Guffman,R,1997-01-31,84,7.6,Christopher Guest,23604,Christopher Guest,1996,1449,Waiting for Guffman,waiting for guffman,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1076018.0,-0.36799747741265165
1830,28000000.0,Warner Bros.,UK,Neil Jordan,11092559.0,Michael Collins,R,1996-10-25,133,7.1,Liam Neeson,25719,Neil Jordan,1996,991,Michael Collins,michael collins,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-16907441.0,-1.5242146559689247
1831,38000000.0,Hollywood Pictures,USA,Ridley Scott,10300000.0,White Squall,PG-13,1996-02-02,129,6.6,Jeff Bridges,18875,Charles Gieg Jr.,1996,86,White Squall,white squall,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-27700000.0,-2.6893203883495147
1834,4500000.0,Channel Four Films,France,Mike Leigh,13417292.0,Secrets & Lies,R,1997-02-28,136,8.0,Timothy Spall,30816,Mike Leigh,1996,1041,Secrets & Lies,secrets & lies,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8917292.0,0.664611905293557
1835,5000000.0,Columbia Pictures Corporation,USA,John Sayles,13269963.0,Lone Star,R,1996-06-21,135,7.5,Chris Cooper,24495,John Sayles,1996,800,Lone Star,lone star,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,8269963.0,0.623209198096483
1836,20000000.0,Interscope Communications,USA,Paul Michael Glaser,18876581.0,Kazaam,PG,1996-07-17,93,2.8,Shaquille O'Neal,20357,Paul Michael Glaser,1996,810,Kazaam,kazaam,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-1123419.0,-0.05951390243815869
1838,20000000.0,Paramount Pictures,USA,John Schlesinger,26792700.0,Eye for an Eye,R,1996-01-12,101,6.1,Sally Field,10968,Erika Holzer,1996,61,Eye for an Eye,eye for an eye,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6792700.0,0.2535280132274836
1839,13000000.0,Bad Bird Productions,USA,Tim Pope,17883659.0,The Crow: City of Angels,R,1996-08-30,84,4.5,Vincent Perez,16707,James O'Barr,1996,839,"Crow: City of Angels, The","crow: city of angels, the",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4883659.0,0.27307940729578883
1840,25000000.0,Universal Pictures,USA,Ernest R. Dickerson,21162420.0,Bulletproof,R,1996-09-06,84,5.8,Damon Wayans,31241,Joe Gayton,1996,886,Bulletproof,bulletproof,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-3837580.0,-0.1813393742303574
1841,36000000.0,Castle Rock Entertainment,USA,Rob Reiner,13052741.0,Ghosts of Mississippi,PG-13,1997-01-03,130,6.7,Alec Baldwin,8989,Lewis Colick,1996,1401,Ghosts of Mississippi,ghosts of mississippi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-22947259.0,-1.7580413952900773
1843,50000000.0,Chicago Pacific Entertainment,USA,Andrew Davis,20550712.0,Chain Reaction,PG-13,1996-08-02,107,5.6,Keanu Reeves,42633,Arne Schmidt,1996,836,Chain Reaction,chain reaction,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-29449288.0,-1.433005727490123
1845,29000000.0,Largo Entertainment,USA,Lee Tamahori,11500000.0,Mulholland Falls,R,1996-04-26,107,6.2,Nick Nolte,13725,Peter Dexter,1996,707,Mulholland Falls,mulholland falls,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-17500000.0,-1.5217391304347827
1846,45000000.0,Warner Bros.,USA,John Gray,20100000.0,The Glimmer Man,R,1996-10-04,91,5.3,Steven Seagal,16419,Kevin Brodbin,1996,1004,"Glimmer Man, The","glimmer man, the",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-24900000.0,-1.2388059701492538
1848,42000000.0,TriStar Pictures,USA,Barbra Streisand,41252428.0,The Mirror Has Two Faces,PG-13,1996-11-15,126,6.5,Barbra Streisand,12186,André Cayatte,1996,1353,"Mirror Has Two Faces, The","mirror has two faces, the",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-747572.0,-0.018121890910275634
1850,15000000.0,"Ladd Company, The",USA,Arlene Sanford,21397954.0,A Very Brady Sequel,PG-13,1996-08-23,90,5.6,Shelley Long,8733,Sherwood Schwartz,1996,818,"Very Brady Sequel, A","very brady sequel, a",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6397954.0,0.2989983995666128
